Label1,Lable2,x,y,event,nflId,displayName,jerseyNumber,team,frame.id,gameId_x,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,isSTPlay,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,PositionAbbr,snap_x,snap_y
In,Drag,40.55,36.97,,2550272.0,Albert Wilson,12.0,away,20,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,40.5,36.94,,2550272.0,Albert Wilson,12.0,away,21,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,40.23,36.75,,2550272.0,Albert Wilson,12.0,away,22,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,39.78,36.45,,2550272.0,Albert Wilson,12.0,away,23,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,39.32,36.1,,2550272.0,Albert Wilson,12.0,away,24,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,38.92,35.77,,2550272.0,Albert Wilson,12.0,away,25,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,38.55,35.43,,2550272.0,Albert Wilson,12.0,away,26,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,38.2,35.09,,2550272.0,Albert Wilson,12.0,away,27,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,37.85,34.73,,2550272.0,Albert Wilson,12.0,away,28,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,37.53,34.33,,2550272.0,Albert Wilson,12.0,away,29,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,37.23,33.87,,2550272.0,Albert Wilson,12.0,away,30,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,36.94,33.38,,2550272.0,Albert Wilson,12.0,away,31,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,36.66,32.85,,2550272.0,Albert Wilson,12.0,away,32,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,36.4,32.3,,2550272.0,Albert Wilson,12.0,away,33,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,36.15,31.72,,2550272.0,Albert Wilson,12.0,away,34,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.93,31.12,,2550272.0,Albert Wilson,12.0,away,35,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.75,30.5,,2550272.0,Albert Wilson,12.0,away,36,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.59,29.88,,2550272.0,Albert Wilson,12.0,away,37,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.46,29.27,,2550272.0,Albert Wilson,12.0,away,38,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.33,28.67,,2550272.0,Albert Wilson,12.0,away,39,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.22,28.08,,2550272.0,Albert Wilson,12.0,away,40,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.11,27.49,,2550272.0,Albert Wilson,12.0,away,41,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.05,26.94,,2550272.0,Albert Wilson,12.0,away,42,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,35.01,26.41,,2550272.0,Albert Wilson,12.0,away,43,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.97,25.9,,2550272.0,Albert Wilson,12.0,away,44,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.94,25.41,,2550272.0,Albert Wilson,12.0,away,45,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.92,24.98,,2550272.0,Albert Wilson,12.0,away,46,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.9,24.59,,2550272.0,Albert Wilson,12.0,away,47,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.88,24.26,,2550272.0,Albert Wilson,12.0,away,48,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.84,23.98,,2550272.0,Albert Wilson,12.0,away,49,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.77,23.78,,2550272.0,Albert Wilson,12.0,away,50,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.66,23.68,,2550272.0,Albert Wilson,12.0,away,51,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.55,23.59,,2550272.0,Albert Wilson,12.0,away,52,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.39,23.52,,2550272.0,Albert Wilson,12.0,away,53,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,34.17,23.47,,2550272.0,Albert Wilson,12.0,away,54,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Drag,33.96,23.44,,2550272.0,Albert Wilson,12.0,away,55,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.46,39.54,ball_snap,2552652.0,Chris Conley,17.0,away,15,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.46,39.54,,2552652.0,Chris Conley,17.0,away,16,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.45,39.53,,2552652.0,Chris Conley,17.0,away,17,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.45,39.54,,2552652.0,Chris Conley,17.0,away,18,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.44,39.54,,2552652.0,Chris Conley,17.0,away,19,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.41,39.54,,2552652.0,Chris Conley,17.0,away,20,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,40.19,39.6,,2552652.0,Chris Conley,17.0,away,21,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,39.7,39.75,,2552652.0,Chris Conley,17.0,away,22,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,39.16,39.96,,2552652.0,Chris Conley,17.0,away,23,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,38.62,40.17,,2552652.0,Chris Conley,17.0,away,24,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,38.13,40.38,,2552652.0,Chris Conley,17.0,away,25,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,37.66,40.62,,2552652.0,Chris Conley,17.0,away,26,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,37.17,40.82,,2552652.0,Chris Conley,17.0,away,27,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,36.66,41.07,,2552652.0,Chris Conley,17.0,away,28,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,36.11,41.31,,2552652.0,Chris Conley,17.0,away,29,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,35.51,41.55,,2552652.0,Chris Conley,17.0,away,30,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,34.88,41.78,,2552652.0,Chris Conley,17.0,away,31,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,34.23,42.02,,2552652.0,Chris Conley,17.0,away,32,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,33.56,42.2,,2552652.0,Chris Conley,17.0,away,33,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,32.88,42.38,,2552652.0,Chris Conley,17.0,away,34,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,32.18,42.56,,2552652.0,Chris Conley,17.0,away,35,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,31.45,42.71,,2552652.0,Chris Conley,17.0,away,36,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,30.73,42.82,,2552652.0,Chris Conley,17.0,away,37,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,30.0,42.91,,2552652.0,Chris Conley,17.0,away,38,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,29.28,42.93,,2552652.0,Chris Conley,17.0,away,39,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,28.57,42.88,,2552652.0,Chris Conley,17.0,away,40,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,27.87,42.78,,2552652.0,Chris Conley,17.0,away,41,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,27.19,42.64,,2552652.0,Chris Conley,17.0,away,42,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,26.53,42.44,,2552652.0,Chris Conley,17.0,away,43,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,25.91,42.16,,2552652.0,Chris Conley,17.0,away,44,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,25.33,41.89,,2552652.0,Chris Conley,17.0,away,45,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,24.77,41.54,,2552652.0,Chris Conley,17.0,away,46,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,24.25,41.12,,2552652.0,Chris Conley,17.0,away,47,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,23.81,40.65,,2552652.0,Chris Conley,17.0,away,48,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,23.37,40.17,,2552652.0,Chris Conley,17.0,away,49,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,22.98,39.64,,2552652.0,Chris Conley,17.0,away,50,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,22.61,39.1,,2552652.0,Chris Conley,17.0,away,51,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,22.31,38.48,,2552652.0,Chris Conley,17.0,away,52,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,22.05,37.86,,2552652.0,Chris Conley,17.0,away,53,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,21.81,37.21,,2552652.0,Chris Conley,17.0,away,54,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
In,Dig,21.6,36.54,,2552652.0,Chris Conley,17.0,away,55,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.19,37.81,ball_snap,2556214.0,Tyreek Hill,10.0,away,15,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.19,37.81,,2556214.0,Tyreek Hill,10.0,away,16,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.18,37.81,,2556214.0,Tyreek Hill,10.0,away,17,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.18,37.82,,2556214.0,Tyreek Hill,10.0,away,18,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.17,37.81,,2556214.0,Tyreek Hill,10.0,away,19,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.15,37.81,,2556214.0,Tyreek Hill,10.0,away,20,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,39.04,37.75,,2556214.0,Tyreek Hill,10.0,away,21,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,38.69,37.56,,2556214.0,Tyreek Hill,10.0,away,22,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,38.23,37.24,,2556214.0,Tyreek Hill,10.0,away,23,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,37.8,36.9,,2556214.0,Tyreek Hill,10.0,away,24,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,37.42,36.55,,2556214.0,Tyreek Hill,10.0,away,25,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,37.07,36.2,,2556214.0,Tyreek Hill,10.0,away,26,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,36.7,35.84,,2556214.0,Tyreek Hill,10.0,away,27,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,36.32,35.44,,2556214.0,Tyreek Hill,10.0,away,28,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,35.91,35.04,,2556214.0,Tyreek Hill,10.0,away,29,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,35.46,34.67,,2556214.0,Tyreek Hill,10.0,away,30,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,35.0,34.26,,2556214.0,Tyreek Hill,10.0,away,31,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,34.51,33.85,,2556214.0,Tyreek Hill,10.0,away,32,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,33.98,33.46,,2556214.0,Tyreek Hill,10.0,away,33,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,33.45,33.08,,2556214.0,Tyreek Hill,10.0,away,34,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,32.93,32.72,,2556214.0,Tyreek Hill,10.0,away,35,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
Curl,Curl,32.42,32.37,,2556214.0,Tyreek Hill,10.0,away,36,2017090700,2219,2,00:37:00,3,5,KC,NE,29.0,FALSE,8.0,C,0.0,8,(:37) (Shotgun) A.Smith pass short right to T.Hill ran ob at NE 21 for 8 yards.,WR,38.8,29.63
